,0
3226,0.9306276
3227,0.58673054
3228,0.32076174
3229,0.99260676
3230,0.83192825
3231,0.01226986
3232,0.6311538
3233,0.09522132
3234,0.82744265
3235,0.9752113
3236,0.9509007
3237,0.36201376
3238,0.044791304
3239,0.119168445
3240,0.27214795
3241,0.04966551
3242,0.004213641
3243,0.07375329
3244,0.67566
3245,0.113003455
3246,0.96308696
3247,0.23198804
3248,0.07815889
3249,0.9851083
3250,0.9657021
3251,0.9815859
3252,0.011919823
3253,0.94093186
3254,0.21609764
3255,0.30967894
3256,0.79703903
3257,0.37136
3258,0.2925349
3259,0.9795297
3260,0.76456845
3261,0.9279411
3262,0.03164624
3263,0.2661025
3264,0.81535333
3265,0.97390807
3266,0.36136723
3267,0.15066127
3268,0.95764977
3269,0.6713179
3270,0.97643125
3271,0.91827947
3272,0.84302425
3273,0.881088
3274,0.97081035
3275,0.9319985
3276,0.6483704
3277,0.81753314
3278,0.98352456
3279,0.45922238
3280,0.6022672
3281,0.4577642
3282,0.92332673
3283,0.0049187564
3284,0.0015510906
3285,0.082558356
3286,0.09068829
3287,0.9891348
3288,0.052902564
3289,0.04223963
3290,0.07512542
3291,0.9525092
3292,0.11127879
3293,0.08706379
3294,0.9753024
3295,0.32761323
3296,0.16325289
3297,0.06318521
3298,0.08994669
3299,0.14385603
3300,0.9820939
3301,0.8754935
3302,0.2634115
3303,0.8875367
3304,0.46514142
3305,0.8130749
3306,0.098830946
3307,0.95625126
3308,0.4577642
3309,0.33016092
3310,0.4742432
3311,0.9061706
3312,0.11653297
3313,0.8925409
3314,0.60427254
3315,0.9776668
3316,0.31473824
3317,0.06967613
3318,0.21463388
3319,0.00627423
3320,0.66881967
3321,0.7046979
3322,0.04854775
3323,0.003430378
3324,0.014335925
3325,0.089739256
3326,0.0061745634
3327,0.9875415
3328,0.9756693
3329,0.015703825
3330,0.95764977
3331,0.1589391
3332,0.9943125
3333,0.97205114
3334,0.9684857
3335,0.05847579
3336,0.6693377
3337,0.452899
3338,0.8951304
3339,0.038203858
3340,0.99613476
3341,0.44201553
3342,0.10685665
3343,0.32961178
3344,0.8419183
3345,0.9309276
3346,0.9867208
3347,0.06469342
3348,0.22283894
3349,0.48361334
3350,0.8633968
3351,0.20069969
3352,0.1820681
3353,0.25157002
3354,0.995118
3355,0.26957375
3356,0.44669962
3357,0.5192414
3358,0.9884062
3359,0.98228157
3360,0.11947449
3361,0.7416767
3362,0.073417075
3363,0.06969859
3364,0.6783269
3365,0.91309583
3366,0.24927962
3367,0.2424308
3368,0.025657455
3369,0.033479657
3370,0.20332839
3371,0.48850432
3372,0.99734807
3373,0.99082035
3374,0.69011927
3375,0.91712546
3376,0.0134334285
3377,0.4577642
3378,0.9758302
3379,0.35892868
3380,0.007650246
3381,0.4742432
3382,0.97374016
3383,0.3586734
3384,0.07095913
3385,0.9856366
3386,0.8698436
3387,0.98196894
3388,0.95912457
3389,0.95764977
3390,0.99099755
3391,0.112973675
3392,0.07555625
3393,0.0026567916
3394,0.1155198
3395,0.99655056
3396,0.3112508
3397,0.035915237
3398,0.89850074
3399,0.029484559
3400,0.4421049
3401,0.15390007
3402,0.99504
3403,0.19156156
3404,0.42485905
3405,0.9898031
3406,0.99057287
3407,0.4083895
3408,0.9777099
3409,0.3533132
3410,0.009340143
3411,0.95474094
3412,0.9935622
3413,0.8835134
3414,0.8330641
3415,0.19086327
3416,0.045027465
3417,0.3153313
3418,0.01411711
3419,0.4577642
3420,0.016827881
3421,0.23740713
3422,0.02250377
3423,0.60642767
3424,0.99564517
3425,0.95764977
3426,0.93564725
3427,0.30907217
3428,0.7960732
3429,0.98921096
3430,0.09779705
3431,0.048730534
3432,0.12157981
3433,0.24541193
3434,0.43771443
3435,0.36000314
3436,0.49349287
3437,0.5163297
3438,0.31945327
3439,0.63115174
3440,0.9844535
3441,0.15545365
3442,0.9037567
3443,0.029363452
3444,0.70951533
3445,0.9506266
3446,0.25950098
3447,0.010562766
3448,0.98094547
3449,0.63501424
3450,0.9426021
3451,0.058953557
3452,0.40889868
3453,0.6457204
3454,0.038508773
3455,0.010600743
3456,0.9342304
3457,0.25679168
3458,0.71611375
3459,0.21517406
3460,0.6427148
3461,0.784822
3462,0.99206007
3463,0.80812794
3464,0.3851144
3465,0.57743037
3466,0.031250373
3467,0.15808704
3468,0.47368002
3469,0.20208673
3470,0.10809827
3471,0.8285146
3472,0.8106716
3473,0.99136305
3474,0.9079042
3475,0.01151408
3476,0.9848492
3477,0.7589921
3478,0.9540616
3479,0.87920356
3480,0.97475487
3481,0.10263638
3482,0.24023119
3483,0.7714426
3484,0.3522439
3485,0.962092
3486,0.08301111
3487,0.43241996
3488,0.4577642
3489,0.9931426
3490,0.9974618
3491,0.029484559
3492,0.015788874
3493,0.46834648
3494,0.9888681
3495,0.9823663
3496,0.9744777
3497,0.14118376
3498,0.97654414
3499,0.94480574
3500,0.0088910945
3501,0.9819457
3502,0.047138065
3503,0.4389564
3504,0.052017633
3505,0.99451846
3506,0.9905482
3507,0.9653256
3508,0.102317385
3509,0.69364446
3510,0.5463598
3511,0.97532475
3512,0.95022905
3513,0.95717424
3514,0.8892743
3515,0.41034776
3516,0.13844967
3517,0.9168623
3518,0.9347239
3519,0.9964545
3520,0.9794699
3521,0.8730483
3522,0.82902724
3523,0.24766715
3524,0.56545824
3525,0.86431587
3526,0.13696699
3527,0.8816771
3528,0.27929312
3529,0.8550098
3530,0.98747927
3531,0.5733402
3532,0.0069684596
3533,0.9863876
3534,0.010562766
3535,0.9728978
3536,0.6647568
3537,0.11493049
3538,0.105330534
3539,0.013340516
3540,0.24757303
3541,0.94603366
3542,0.33666804
3543,0.9777099
3544,0.8461261
3545,0.7335512
3546,0.97658736
3547,0.8800048
3548,0.8022128
3549,0.21686226
3550,0.8385093
3551,0.93724686
3552,0.08779327
3553,0.7870523
3554,0.6774702
3555,0.08962701
3556,0.9037567
3557,0.95493996
3558,0.00910071
3559,0.8244925
3560,0.03104023
3561,0.49550006
3562,0.03790377
3563,0.89841896
3564,0.58631766
3565,0.29316545
3566,0.9471732
3567,0.8201734
3568,0.91551685
3569,0.028688395
3570,0.58267146
3571,0.023072818
3572,0.48980716
3573,0.63082147
3574,0.4577642
3575,0.8694294
3576,0.804167
3577,0.9829422
3578,0.1548191
3579,0.9936435
3580,0.5275661
3581,0.023071555
3582,0.03899515
3583,0.565922
3584,0.498229
3585,0.3923832
3586,0.9965431
3587,0.01344701
3588,0.95600617
3589,0.0034054597
3590,0.2010108
3591,0.9926473
3592,0.66440374
3593,0.9898941
3594,0.9771707
3595,0.9975508
3596,0.74862117
3597,0.64619344
3598,0.17977187
3599,0.29176733
3600,0.11395146
3601,0.4689712
3602,0.015598591
3603,0.022769483
3604,0.016959392
3605,0.0034048818
3606,0.99670595
3607,0.76060194
3608,0.9037567
3609,0.99218917
3610,0.97194034
3611,0.79337054
3612,0.017966032
3613,0.11065969
3614,0.6751669
3615,0.08966594
3616,0.4577642
3617,0.0005758269
3618,0.9970938
3619,0.13546507
3620,0.9877457
3621,0.35120216
3622,0.52601844
3623,0.5819837
3624,0.030027155
3625,0.13218945
3626,0.043991923
3627,0.9297094
3628,0.006440564
3629,0.24551451
3630,0.10127718
3631,0.4973498
3632,0.39098397
3633,0.4577642
3634,0.017400717
3635,0.8911466
3636,0.987689
3637,0.57444906
3638,0.9445814
3639,0.043769557
3640,0.44637123
3641,0.14345801
3642,0.96960485
3643,0.99081576
3644,0.36453786
3645,0.92696327
3646,0.9114666
3647,0.8826465
3648,0.558321
3649,0.024756163
3650,0.33555785
3651,0.013036492
3652,0.3586397
3653,0.0009300631
3654,0.8499729
3655,0.9661726
3656,0.10731204
3657,0.9922903
3658,0.76081586
3659,0.4290721
3660,0.0044954745
3661,0.962092
3662,0.991322
3663,0.4994486
3664,0.30311143
3665,0.24558978
3666,0.0012621075
3667,0.518857
3668,0.41667277
3669,0.062949374
3670,0.962092
3671,0.059209842
3672,0.99360174
3673,0.5855032
3674,0.17495245
3675,0.9655387
3676,0.9622126
3677,0.4225163
3678,0.012982185
3679,0.16118474
3680,0.5989716
3681,0.43113497
3682,0.7687874
3683,0.59313786
3684,0.0933936
3685,0.10228553
3686,0.15068696
3687,0.009477648
3688,0.9804151
3689,0.95764977
3690,0.10478272
3691,0.9772555
3692,0.84271413
3693,0.2655949
3694,0.9671389
3695,0.92176497
3696,0.8179911
3697,0.023072818
3698,0.7704171
3699,0.6191889
3700,0.30980825
3701,0.9856113
3702,0.12332683
3703,0.11062395
3704,0.18862185
3705,0.36228105
3706,0.05863749
3707,0.042485755
3708,0.9856473
3709,0.3179125
3710,0.9366809
3711,0.03018075
3712,0.06998112
3713,0.056208614
3714,0.37588552
3715,0.4577642
3716,0.0014746625
3717,0.4577642
3718,0.13550028
3719,0.5935907
3720,0.99508
3721,0.1286666
3722,0.9819272
3723,0.001924438
3724,0.864958
3725,0.83451474
3726,0.098815024
3727,0.026760742
3728,0.94339216
3729,0.0073301583
3730,0.34083492
3731,0.21984656
3732,0.31486836
3733,0.06206369
3734,0.9765079
3735,0.38395157
3736,0.15570359
3737,0.20592919
3738,0.30555514
3739,0.011138304
3740,0.9613191
3741,0.044791304
3742,0.9511176
3743,0.92738855
3744,0.99083227
3745,0.9959688
3746,0.9881421
3747,0.030710855
3748,0.9951866
3749,0.07223427
3750,0.9037567
3751,0.95764977
3752,0.023072818
3753,0.7230807
3754,0.0050471113
3755,0.8542527
3756,0.93655974
3757,0.3385576
3758,0.18171953
3759,0.85216135
3760,0.86890185
3761,0.0065269005
3762,0.03510953
3763,0.65853226
3764,0.0735977
3765,0.90887034
3766,0.95095986
3767,0.029051628
3768,0.16245085
3769,0.9074832
3770,0.15059261
3771,0.9655199
3772,0.9833287
3773,0.9562686
3774,0.9940147
3775,0.023204025
3776,0.4577642
3777,0.93596345
3778,0.21249683
3779,0.09974488
3780,0.9056547
3781,0.19610289
3782,0.047161233
3783,0.003021445
3784,0.9793073
3785,0.99460006
3786,0.15440877
3787,0.29371452
3788,0.38135356
3789,0.95011985
3790,0.015960928
3791,0.0030665407
3792,0.16713496
3793,0.52931005
3794,0.9191627
3795,0.26845002
3796,0.47047022
3797,0.0051719127
3798,0.967222
3799,0.2341199
3800,0.93498826
3801,0.9833224
3802,0.951857
3803,0.546873
3804,0.08369818
3805,0.16428022
3806,0.042032637
3807,0.49920487
3808,0.05431656
3809,0.71005446
3810,0.58780175
3811,0.18061152
3812,0.9979729
3813,0.8951687
3814,0.99105096
3815,0.9534859
3816,0.9164633
3817,0.979818
3818,0.95981747
3819,0.039638102
3820,0.5291506
3821,0.613917
3822,0.8654893
3823,0.087200746
3824,0.3456164
3825,0.18560956
3826,0.1641972
3827,0.97474515
3828,0.04268026
3829,0.3581163
3830,0.43009794
3831,0.98781335
3832,0.9940882
3833,0.16807573
3834,0.017207438
3835,0.9192462
3836,0.21944289
3837,0.9945569
3838,0.029484559
3839,0.2115085
3840,0.8149943
3841,0.99710435
3842,0.99199414
3843,0.32163927
3844,0.9874746
3845,0.96718276
3846,0.6706623
3847,0.020203818
3848,0.70776767
3849,0.992673
3850,0.012216312
3851,0.98144364
3852,0.60763896
3853,0.031169452
3854,0.11297316
3855,0.007886215
3856,0.007270948
3857,0.5179753
3858,0.60046744
3859,0.08231986
3860,0.09779543
3861,0.016585499
3862,0.8829673
3863,0.21648245
3864,0.14735922
3865,0.93107224
3866,0.7954694
3867,0.9813238
3868,0.4577642
3869,0.07315735
3870,0.32421187
3871,0.007270948
3872,0.98633933
3873,0.3866133
3874,0.6127084
3875,0.47300407
3876,0.011093064
3877,0.22197199
3878,0.113150865
3879,0.057844777
3880,0.9843078
3881,0.8886245
3882,0.7314048
3883,0.23096307
3884,0.95764977
3885,0.9939726
3886,0.92950636
3887,0.0026253236
3888,0.9747283
3889,0.015913043
3890,0.5993341
3891,0.037442245
3892,0.2954909
3893,0.49738795
3894,0.12049649
3895,0.71308
3896,0.19351505
3897,0.1537461
3898,0.37363046
3899,0.205631
3900,0.7562961
3901,0.82583165
3902,0.44890323
3903,0.3715531
3904,0.9793073
3905,0.009732997
3906,0.7016167
3907,0.4742432
3908,0.9939745
3909,0.9877457
3910,0.99448663
3911,0.28879556
3912,0.12551172
3913,0.05833856
3914,0.5073357
3915,0.75203115
3916,0.72466606
3917,0.8392184
3918,0.028700963
3919,0.3431476
3920,0.2499444
3921,0.07206222
3922,0.0063662212
3923,0.7843793
3924,0.9697611
3925,0.9442354
3926,0.47456604
3927,0.09164411
3928,0.2756899
3929,0.0039659585
3930,0.044791304
3931,0.28313172
3932,0.9202986
3933,0.0063827815
3934,0.009456386
3935,0.71004426
3936,0.9783117
3937,0.9815766
3938,0.6715397
3939,0.007695373
3940,0.009979452
3941,0.02085739
3942,0.33905396
3943,0.13883139
3944,0.029991012
3945,0.09302863
3946,0.98178047
3947,0.9877246
3948,0.56608343
3949,0.9875113
3950,0.99515694
3951,0.97440434
3952,0.052585978
3953,0.14017506
3954,0.84473765
3955,0.66513807
3956,0.915625
3957,0.09389499
3958,0.984168
3959,0.8195513
3960,0.029484559
3961,0.09425874
3962,0.03309787
3963,0.8732074
3964,0.012733494
3965,0.9111858
3966,0.9925702
3967,0.96724516
3968,0.96392393
3969,0.35352677
3970,0.9910136
3971,0.87002337
3972,0.4577642
3973,0.31208932
3974,0.12671226
3975,0.060055733
3976,0.01745433
3977,0.13631473
3978,0.0069776187
3979,0.9777099
3980,0.015256062
3981,0.97129774
3982,0.0016181244
3983,0.84513974
3984,0.515184
3985,0.30978504
3986,0.98819005
3987,0.0070801354
3988,0.2696881
3989,0.69638395
3990,0.99195474
3991,0.97764426
3992,0.69938844
3993,0.9773392
3994,0.27980337
3995,0.14280225
3996,0.91666645
3997,0.031361703
3998,0.9871732
3999,0.1452388
4000,0.89102864
4001,0.6243569
4002,0.018303605
4003,0.049266875
4004,0.03752695
4005,0.033723358
4006,0.8876124
4007,0.15887839
4008,0.7507071
4009,0.9814705
4010,0.19145603
4011,0.055577565
4012,0.51870906
4013,0.008395584
4014,0.22846898
4015,0.9010417
4016,0.8398573
4017,0.99106807
4018,0.5993341
4019,0.0026924182
4020,0.9885534
4021,0.021440357
4022,0.81099045
4023,0.10192506
4024,0.8890875
4025,0.5379646
4026,0.33638084
4027,0.04544181
4028,0.39210227
4029,0.92464554
4030,0.9040318
4031,0.030876301
4032,0.22890703
4033,0.9962913
4034,0.42489266
4035,0.21240953
4036,0.9507916
4037,0.979681
4038,0.38445535
4039,0.98783165
4040,0.6609183
4041,0.45836243
4042,0.10944463
4043,0.9921334
4044,0.040008128
4045,0.9138363
4046,0.85767317
4047,0.7806541
4048,0.45683116
4049,0.4276967
4050,0.27217475
4051,0.4577642
4052,0.9880838
4053,0.97594565
4054,0.9876453
4055,0.9911012
4056,0.8381685
4057,0.25583914
4058,0.55323267
4059,0.4809505
4060,0.1444012
4061,0.0059674606
4062,0.85379773
4063,0.64937466
4064,0.064844385
4065,0.99145234
4066,0.99043536
4067,0.0723884
4068,0.5030313
4069,0.4577642
4070,0.9906661
4071,0.013094586
4072,0.05854156
4073,0.27621406
4074,0.5398195
4075,0.025379779
4076,0.005259039
4077,0.66947305
4078,0.10095165
4079,0.011806943
4080,0.33964792
4081,0.36234123
4082,0.008552588
4083,0.86047876
4084,0.3378314
4085,0.862177
4086,0.91887313
4087,0.7254854
4088,0.9732492
4089,0.16072653
4090,0.53856725
4091,0.0030390962
4092,0.41129556
4093,0.2972704
4094,0.7207323
4095,0.17556085
4096,0.28714654
4097,0.9548208
4098,0.9856828
4099,0.8124439
4100,0.984884
4101,0.9842907
4102,0.17805453
4103,0.57313585
4104,0.09690462
4105,0.84671074
4106,0.7850937
4107,0.43574604
4108,0.8860924
4109,0.5509145
4110,0.1975661
4111,0.029484559
4112,0.4577642
4113,0.35624525
4114,0.9870843
4115,0.8724329
4116,0.42832687
4117,0.27476415
4118,0.97905797
4119,0.9016813
4120,0.45452648
4121,0.9877457
4122,0.95741445
4123,0.071862474
4124,0.17210598
4125,0.20096402
4126,0.9522208
4127,0.9384081
4128,0.94271487
4129,0.9738851
4130,0.14167455
4131,0.087882094
4132,0.097077355
4133,0.66242915
4134,0.77974725
4135,0.016813222
4136,0.009163672
4137,0.71201926
4138,0.40375534
4139,0.9877357
4140,0.2269232
4141,0.962092
4142,0.94695026
4143,0.014321465
4144,0.009501151
4145,0.08113181
4146,0.097077355
4147,0.2529528
4148,0.40529358
4149,0.9814705
4150,0.9836331
4151,0.2071141
4152,0.4577642
4153,0.4577642
4154,0.038294815
4155,0.05362907
4156,0.032280654
4157,0.93929
4158,0.5378503
4159,0.09617775
4160,0.0012350943
4161,0.09175684
4162,0.74123365
4163,0.5644036
4164,0.8001697
4165,0.63143986
4166,0.050855774
4167,0.9612444
4168,0.3521087
4169,0.013539738
4170,0.95484704
4171,0.23547304
4172,0.70901984
4173,0.9823283
4174,0.0840624
4175,0.98427343
4176,0.07175929
4177,0.008669603
4178,0.0066631944
4179,0.99180496
4180,0.9915958
4181,0.006052193
4182,0.48442146
4183,0.74166775
4184,0.9724706
4185,0.0625149
4186,0.054069534
4187,0.06382243
4188,0.84473765
4189,0.012987344
4190,0.9940096
4191,0.98412365
4192,0.010553481
4193,0.7282173
4194,0.012067171
4195,0.5698298
4196,0.20675302
4197,0.74754715
4198,0.91636235
4199,0.8415648
4200,0.34944835
4201,0.7731332
4202,0.70907056
4203,0.962092
4204,0.46336827
4205,0.9231341
4206,0.7663723
4207,0.17150095
4208,0.95764977
4209,0.016998658
4210,0.99764484
4211,0.010577124
4212,0.9164952
4213,0.60344565
4214,0.020056432
4215,0.5465578
4216,0.90471715
4217,0.0033026405
4218,0.17407213
4219,0.54359436
4220,0.6812948
4221,0.46848792
4222,0.4577642
4223,0.0025644554
4224,0.37575737
4225,0.9867697
4226,0.05033118
4227,0.9958627
4228,0.078690246
4229,0.92599356
4230,0.59873086
4231,0.52673
4232,0.99111944
4233,0.9370269
4234,0.61491555
4235,0.44100952
4236,0.11109607
4237,0.023813887
4238,0.13186862
4239,0.037365194
4240,0.8937577
4241,0.50398326
4242,0.05637968
4243,0.37590012
4244,0.07554307
4245,0.9964594
4246,0.003914883
4247,0.044293363
4248,0.09439415
4249,0.07210716
4250,0.7851707
4251,0.9550054
4252,0.99437886
4253,0.9650917
4254,0.7046979
4255,0.03081942
4256,0.28579772
4257,0.4223028
4258,0.993537
4259,0.023072818
4260,0.4577642
4261,0.21487059
4262,0.018557973
4263,0.87123096
4264,0.08446988
4265,0.8899817
4266,0.97908485
4267,0.7218365
4268,0.75257725
4269,0.008556721
4270,0.42084453
4271,0.4577642
4272,0.5193833
4273,0.14869827
4274,0.95764977
4275,0.01435763
4276,0.09511316
4277,0.4606233
4278,0.95764977
4279,0.98892283
4280,0.9667536
4281,0.35870832
4282,0.38403526
4283,0.98770183
4284,0.124676414
4285,0.98865813
4286,0.9627921
4287,0.010099765
4288,0.20723113
4289,0.0032667026
4290,0.24616618
4291,0.9911033
4292,0.036885608
4293,0.22178112
4294,0.066377066
4295,0.9578253
4296,0.020534448
4297,0.4345351
4298,0.9958572
4299,0.05562345
4300,0.9894043
4301,0.50073767
4302,0.9976042
4303,0.037546415
4304,0.47406143
4305,0.6710814
4306,0.958018
4307,0.017180346
4308,0.97555155
4309,0.15100278
4310,0.6731522
4311,0.006412711
4312,0.023148276
4313,0.8467363
4314,0.9120278
4315,0.96455187
4316,0.99401903
4317,0.7700627
4318,0.4241403
4319,0.85281265
4320,0.51398706
4321,0.113816485
4322,0.17842898
4323,0.1047397
4324,0.962092
4325,0.0025922242
4326,0.004292001
4327,0.9513573
4328,0.0078102783
4329,0.97501457
4330,0.9728337
4331,0.9854769
4332,0.20121615
4333,0.037698224
4334,0.0573399
4335,0.6440238
4336,0.42784926
4337,0.14517906
4338,0.9524832
4339,0.55595315
4340,0.15712559
4341,0.79157954
4342,0.20599906
4343,0.9505087
4344,0.4577642
4345,0.9690973
4346,0.92741895
4347,0.041183446
4348,0.946454
4349,0.97640514
4350,0.98959666
4351,0.13132252
4352,0.064633146
4353,0.9046528
4354,0.7993941
4355,0.22926377
4356,0.03282887
4357,0.03455053
4358,0.9848638
4359,0.17334008
4360,0.878719
4361,0.22933123
4362,0.19637792
4363,0.08554529
4364,0.95717424
4365,0.18603316
4366,0.9691817
4367,0.17409268
4368,0.9877457
4369,0.986808
4370,0.1830792
4371,0.95764977
4372,0.9639528
4373,0.12700364
4374,0.62301
4375,0.74410176
4376,0.10059431
4377,0.4218039
4378,0.084798165
4379,0.82391876
4380,0.3590437
4381,0.19667208
4382,0.21497433
4383,0.4992766
4384,0.027751189
4385,0.71600324
4386,0.1332091
4387,0.0015292955
4388,0.7965018
4389,0.16325289
4390,0.2709661
4391,0.45420006
4392,0.006692407
4393,0.30277786
4394,0.18096727
4395,0.9560817
4396,0.9080119
4397,0.27071235
4398,0.9963838
4399,0.969871
4400,0.98695254
4401,0.93015146
4402,0.62841636
4403,0.035010725
4404,0.15516683
4405,0.2616203
4406,0.9193801
4407,0.2754447
4408,0.86581045
4409,0.06245851
4410,0.9732169
4411,0.92176497
4412,0.9061241
4413,0.49166682
4414,0.9900441
4415,0.31172213
4416,0.98569715
4417,0.027841493
4418,0.99684286
4419,0.9804714
4420,0.36447734
4421,0.24125156
4422,0.0025952712
4423,0.9899216
4424,0.063420534
4425,0.112705186
4426,0.4573993
4427,0.021564482
4428,0.8254389
4429,0.03643363
4430,0.46470153
4431,0.0125087695
4432,0.9203248
4433,0.10763089
4434,0.9948773
4435,0.55414474
4436,0.9816799
4437,0.0037312098
4438,0.9269145
4439,0.19436851
4440,0.41924486
4441,0.95558536
4442,0.13093628
4443,0.9779719
4444,0.98977673
4445,0.9922471
4446,0.5342885
4447,0.0032744417
4448,0.030686557
4449,0.5846668
4450,0.25261074
4451,0.023224179
4452,0.7622925
4453,0.040672667
4454,0.024469892
4455,0.98736924
4456,0.011262251
4457,0.61751336
4458,0.10332555
4459,0.62485474
4460,0.9579093
4461,0.43607378
4462,0.9044919
4463,0.4390247
4464,0.4831219
4465,0.27613714
4466,0.14293751
4467,0.07367663
4468,0.12617052
4469,0.9070289
4470,0.39634946
4471,0.023072818
4472,0.007026422
4473,0.7762013
4474,0.5507992
4475,0.089569926
4476,0.9960608
4477,0.9542734
4478,0.88834035
4479,0.9631967
4480,0.9784386
4481,0.7497617
4482,0.012277906
4483,0.98560256
4484,0.94267875
4485,0.6109828
4486,0.9680352
4487,0.12565257
4488,0.04553781
4489,0.64619344
4490,0.39839286
4491,0.009846406
4492,0.95900047
4493,0.031871397
4494,0.21441716
4495,0.39893603
4496,0.034080222
4497,0.19341165
4498,0.6332972
4499,0.08714545
4500,0.98166406
4501,0.9888638
4502,0.16671221
4503,0.006652201
4504,0.49699113
4505,0.77042544
4506,0.18962875
4507,0.12229465
4508,0.3038961
4509,0.8048341
4510,0.047606684
4511,0.8857868
4512,0.07015068
4513,0.07311237
4514,0.20243503
4515,0.5604209
4516,0.045719154
4517,0.38791957
4518,0.39758053
4519,0.6064143
4520,0.61108065
4521,0.91739136
4522,0.8345524
4523,0.47012627
4524,0.98069775
4525,0.9486415
4526,0.43086946
4527,0.8210169
4528,0.21564677
4529,0.9340937
4530,0.17249776
4531,0.036169767
4532,0.1714568
4533,0.9854392
4534,0.99363697
4535,0.21823274
4536,0.15141778
4537,0.9435355
4538,0.020608906
4539,0.9947227
4540,0.04265912
4541,0.6763886
4542,0.55756116
4543,0.9857614
4544,0.9861942
4545,0.058603294
4546,0.9667291
4547,0.16767675
4548,0.9070692
4549,0.38524583
4550,0.9904446
4551,0.82171774
4552,0.2862058
4553,0.27476218
4554,0.118513614
4555,0.015256062
4556,0.86295336
4557,0.112705186
4558,0.1005703
4559,0.02749544
4560,0.050416864
4561,0.9867338
4562,0.91155076
4563,0.89578056
4564,0.0066952542
4565,0.018226905
4566,0.013838207
4567,0.25188714
4568,0.76339704
4569,0.7931641
4570,0.97181994
4571,0.74474907
4572,0.6238566
4573,0.4577642
4574,0.559719
4575,0.7671589
4576,0.29012
4577,0.0066250544
4578,0.103202276
4579,0.0063974923
4580,0.8802592
4581,0.8570988
4582,0.66039175
4583,0.057435133
4584,0.4577642
4585,0.99008733
4586,0.047941733
4587,0.67859894
4588,0.93419755
4589,0.96913177
4590,0.054091465
4591,0.9675148
4592,0.9921886
4593,0.13866086
4594,0.049409624
4595,0.9934493
4596,0.99053395
4597,0.2327883
4598,0.78556293
4599,0.73248124
4600,0.7203347
4601,0.6917121
4602,0.5126096
4603,0.98987156
4604,0.98053277
4605,0.5008453
4606,0.4577642
4607,0.112211496
4608,0.012421767
4609,0.44738117
4610,0.4577642
4611,0.49998975
4612,0.9550075
4613,0.5044689
4614,0.18986069
4615,0.73001367
4616,0.95764977
4617,0.8311444
4618,0.9563277
4619,0.027278047
4620,0.92431015
4621,0.005126997
4622,0.5564365
4623,0.13091432
4624,0.948834
4625,0.010821817
4626,0.029016465
4627,0.7694757
4628,0.0067791226
4629,0.9868398
4630,0.023072818
4631,0.95636344
4632,0.8489435
4633,0.47718757
4634,0.14732967
4635,0.83813345
4636,0.035222072
4637,0.98215896
4638,0.008704815
4639,0.7654533
4640,0.9840518
4641,0.15305732
4642,0.9001337
4643,0.15680072
4644,0.94284445
4645,0.97226655
4646,0.9900124
4647,0.69011927
4648,0.0718036
4649,0.8664876
4650,0.3203363
4651,0.016600205
4652,0.012606001
4653,0.5085812
4654,0.9916712
4655,0.1149996
4656,0.88121676
4657,0.8135452
4658,0.82736826
4659,0.19363326
4660,0.99053484
4661,0.012512334
4662,0.006400045
4663,0.011575901
4664,0.9609406
4665,0.96689034
4666,0.64619344
4667,0.72930783
4668,0.98834664
4669,0.14123936
4670,0.4577642
4671,0.0519549
4672,0.99423003
4673,0.3964237
4674,0.0025310307
4675,0.4577642
4676,0.9339196
4677,0.94318974
4678,0.9854371
4679,0.70220107
4680,0.81974614
4681,0.85985017
4682,0.58904564
4683,0.51679486
4684,0.028242823
4685,0.9817472
4686,0.5624704
4687,0.32645893
4688,0.18172237
4689,0.016152175
4690,0.6610721
4691,0.03299846
4692,0.504199
4693,0.63486356
4694,0.9525668
4695,0.2045687
4696,0.986024
4697,0.6731133
4698,0.9834388
4699,0.09323743
4700,0.023072818
4701,0.95916724
4702,0.049862795
4703,0.9748272
4704,0.8793222
4705,0.23304708
4706,0.030613216
4707,0.64075625
4708,0.97068965
4709,0.8917012
4710,0.121715404
4711,0.7520056
4712,0.112511195
4713,0.21299218
4714,0.93001014
4715,0.98572797
4716,0.013893928
4717,0.9860495
4718,0.9615821
4719,0.4577642
4720,0.9910405
4721,0.77902627
4722,0.9853034
4723,0.044974193
4724,0.5594882
4725,0.54215527
4726,0.4813331
4727,0.14293426
4728,0.0035535593
4729,0.99215347
4730,0.9726073
4731,0.91938305
4732,0.13427262
4733,0.2221331
4734,0.4083895
4735,0.9805299
4736,0.99203825
4737,0.8065707
4738,0.16726527
4739,0.12332555
4740,0.97777176
4741,0.7874279
4742,0.97659075
4743,0.10452936
4744,0.9487481
4745,0.9438204
4746,0.46977076
4747,0.98212665
4748,0.96626186
4749,0.13994703
4750,0.75189364
4751,0.9785377
4752,0.035717443
4753,0.19621605
4754,0.4994486
4755,0.4577642
4756,0.08639408
4757,0.7920414
4758,0.9755914
4759,0.19918925
4760,0.06674113
4761,0.037956927
4762,0.2341802
4763,0.15113279
4764,0.423517
4765,0.06787375
4766,0.32789803
4767,0.95220166
4768,0.03589665
4769,0.013302665
4770,0.22470812
4771,0.044900276
4772,0.9061218
4773,0.4577642
4774,0.991676
4775,0.9860384
4776,0.1096845
4777,0.5566432
4778,0.9446503
4779,0.40070122
4780,0.27059028
